imdb_id,title,release_year,budget,production_companies,production_countries,spoken_languages
tt3188492,Call of the Wolf,2017,20000,Womack Film Works,United States of America,English
tt5451640,Secrets of Deception,2017,1800000,"Webstar Productions, Webber Films, DejaView Films, History In The Making Entertainment, Leading Lobos",United States of America,English
tt7758954,Lockdown,2022,1000000,,United States of America,English
tt0096462,Woodchipper Massacre,1988,400,,United States of America,English
tt0070059,A Field of Honor,1973,1400,University of Southern California,United States of America,English
tt5354458,Conspiracy Theory,2016,300,Team Octagon,United States of America,English
tt0340232,The Making of TRON,2002,100,Buena Vista Home Entertainment,United States of America,English
tt7710160,Breaking Barbi,2019,1000000,"STORMGOD STUDIOS, WE ARE VANGUARD FILMS",United States of America,English
tt4489624,Nae Pasaran,2018,72275,Debasers Filums,United Kingdom,"English, Spanish"
tt4789822,Pickings,2018,350000,"Dark Passage Films, Digital Magic Entertainment, Visuals by Cleverchimp",United States of America,English
tt8239786,Dream Theater: Images And Words - Live In Tokyo,1993,100000,,"Japan, United States of America",English
tt5441464,California No,2018,25000,"Birthday Suit Productions, Lost Colony Films, More Moments",United States of America,English
tt1209331,The Grind,2009,1200000,Red Baron Films,United States of America,English
tt1057576,Uncharted,2009,750000,D Street Films,United States of America,English
tt1748051,Identical,2011,2000000,,United States of America,English
tt6803170,Saving Christmas,2017,1000000,"Alpha Hollywood Studios, Grindstone Entertainment Group, Hollywood Media Bridge, Santa Files Productions",United States of America,English
tt6692926,Chasing Bullitt,2018,100000,"Toe Pictures, Vertical Entertainment",United States of America,"English, French"
tt15225028,Return to Sender,2022,30000,Comet Pictures,United States of America,English
tt1266139,Mexican Gangster,2008,1000000,,United States of America,English
tt7218574,Necro-Mancing Dennis,2018,25000,"Babaloo Studios, Lime Street Entertainment",United States of America,English
tt0113287,Hellfire,1995,2000000,"Concorde-New Horizons, Showtime Networks, Etalon-Film, The Pacific Trust, Mosfilm","Russia, United States of America",English
tt0439238,Bound by Lies,2005,2000000,Lightning Entertainment,United States of America,English
tt1132135,Asylum Seekers,2009,1500000,SpaceTime Films,United States of America,English
tt10466122,Tingle Monsters,2019,2800,Nameless Network,United States of America,English
tt4855104,Putting on the Dish,2015,1400,Brian and Karl,United Kingdom,English
tt0460611,The Work and the Glory III: A House Divided,2006,6500000,,United States of America,English
tt8793132,Henrietta Bulkowski,2019,70000,Lift Animation,United States of America,English
tt0071743,Law and Disorder,1974,101,"Ugo, Fadsin Cinema Associates, Leroy Street, Memorial Enterprises, Palomar Pictures International",United States of America,English
tt0097931,Murder on the Moon,1989,3500000,"Viacom Productions, LWT, Warner Home Video",United Kingdom,English
tt10060386,Hellcat's Revenge II: Deadman's Hand,2019,50000,KillerWolf Films,United States of America,English
tt3203364,The Contract,2016,2566000,"Robert Fucilla Company, Scanner-Rhodes Productions",United Kingdom,English
tt0760179,Night Of Terror,2006,2,"NOT Productions, MarVista Entertainment","Canada, United States of America",English
tt1160907,Come Together,2008,200000,Indican Pictures,United States of America,"German, English"
tt0829126,Cosa Bella,2006,30000,,United States of America,English
tt3393762,The Martial Arts Kid,2014,1500000,Traditionz Entertainment,United States of America,English
tt1833637,All Dark Places,2011,200000,,United States of America,English
tt4071550,Kept Man,2014,5000,Unboxd Media,United States of America,English
tt0081763,Witches' Brew,1980,700000,,United States of America,English
tt0479140,Ripple Effect,2007,12000000,YBG Productions,United States of America,"English, Portuguese"
tt0462360,Infamy,2005,150000,"1171 Production Group, Paladin Entertainment, QD3 Entertainment",United States of America,English
tt4462082,Counting,2015,50000,Gravity Hill Films,United States of America,English
tt1670387,After Dark,2013,100000,"Slater Brothers Entertainment, Cyfuno Ventures, Rico Films",United States of America,English
tt2998150,Towards Bruce Lee's Tomb,2013,7800,,"Spain, United States of America","Spanish, English"
tt0285252,Life's a Beach,2010,4000000,"Bronx Born Films, Miracle Entertainment",United States of America,English
tt1401631,Slime City Massacre,2010,100000,,United States of America,English
tt7084614,Nowhere Mind,2018,25000,Haphazard Films,United States of America,English
tt1602507,Global Eugenics: Using Medicine to Kill,2010,5000,,United States of America,English
tt2290473,Live-In Fear,2016,250000,"Iodine Sky Productions, Monsterworks66",United States of America,English
tt0244808,The Soultangler,1987,5000,,United States of America,English
tt0116771,Killers,1997,100000,"The Asylum, ICON Entertainment Media","United States of America, Canada",English
tt0814077,Devil Girl,2007,1000000,,United States of America,English
tt0088751,The Naked Monster,2005,350000,,United States of America,English
tt1521242,Tortoise in Love,2012,650,"KBS Films, Immense Productions",United Kingdom,English
tt17069062,Craving,2023,100000,World One TV,United States of America,English
tt0271809,Suspended Animation,2001,1900000,Filmacres,United States of America,English
tt0449519,Kill the Scream Queen,2004,5000,Rough Pictures,United States of America,English
tt0089823,A Polish Vampire in Burbank,1983,3000,Pirromount Pictures,United States of America,English
tt1095001,Explicit Ills,2008,1500000,"Mangusta Productions, Bluhammock Productions, Exoskeleton, Film 101 Productions, Riker Hill Films",United States of America,English
tt0493463,El cártel,2009,400000,,"Mexico, United States of America","English, Spanish"
tt0073393,The Milpitas Monster,1976,11000,,United States of America,English
tt3718066,Captain Z & the Terror of Leviathan,2014,15000,Silver Spotlight Films,United States of America,English
tt0189041,The Real McCoy,1999,650,"Little Big Productions, Aurora Films, Kinofinlandia","Finland, Sweden, United Kingdom","English, Finnish"
tt3671052,The Bandit Hound,2016,3000000,"Cappricielli, All in Films",United States of America,English
tt1286146,Frenchy,2010,5000000,Rodin Entertainment,"Hong Kong, United States of America, Thailand",English
tt0183808,Spanish Judges,2000,3500000,,United States of America,"German, English"
tt1285219,Ghosts Don't Exist,2010,250000,"EastWest Films, 19th & Wilson",United States of America,English
tt1104731,Beyond the Rave,2008,750000,Hammer Film Productions,United Kingdom,English
tt1514044,Aleta: Vampire Mistress,2012,250000,Maverick Entertainment Group,United States of America,English
tt1581271,Alter Bridge - Live from Amsterdam,2009,750,,United States of America,English
tt1189432,Broken Path,2008,1000000,Savanna Pictures,United States of America,English
tt2284752,Immortal Kiss: Queen of the Night,2012,1000000,Rapid Heart Pictures,United States of America,English
tt2100671,Through the Weeping Glass: On the Consolations of Life Everlasting (Limbos & Afterbreezes in the Mütter Museum),2011,250,"Atelier Koninck, Pro Bono Films","United Kingdom, United States of America",English
tt0107319,Grey Knight,1993,1200000,,United States of America,English
tt3293594,The Man in the Trunk,2019,10000,"Brotherhood Pictures, Purpose Pictures, Little Brother Sight & Sound",United States of America,English
tt0473015,Closing Escrow,2007,600000,,United States of America,English
tt0902312,Nite Tales,2008,450000,"Codeblack Films, Seven Entertainment, Black Entertainment Television (BET)",United States of America,English
tt4818168,Mamaboy,2016,700000,My Hero Productions,United States of America,English
tt1129390,Secrets of the Clown,2007,140000,"Badman Productions, Brain Damage Films",United States of America,"Spanish, English"
tt0457303,Church Ball,2006,1000000,"Halestorm Entertainment, Big Brawl",United States of America,English
tt1786746,Two Portraits,1982,3000,,United States of America,English
tt8783154,Phantom Mary,2019,50000,An After Party,United States of America,"English, Georgian, Spanish"
tt1612767,Martini Ranch: Reach,1988,90000,"David Naylor & Associates, Sire",United States of America,English
tt10665040,Slashlorette Party,2021,8000,A&P Films,United States of America,English
tt1167512,Kevorkian,2010,2500000,,United States of America,English
tt0421725,Big Bird in Japan,1988,250000,"NHK, Children's Television Workshop (CTW)","Japan, United States of America","English, Japanese"
tt0302240,Last Call,2002,5000000,"Fitzgerald Productions, Showtime Networks","Canada, United States of America",English
tt0218000,Another Life,2001,500000,"Boxer Films, Alibi Pictures, Arts Council of England",United Kingdom,English
tt1839606,Sleepless Nights Stories,2011,50000,,United States of America,English
tt0375145,Tony n' Tina's Wedding,2004,1500000,"Greenwich Street Productions, Drewmark Productions",United States of America,English
tt15262632,A Stalker in the House,2021,400000,"Uncork'd Entertainment, TrapDark",United States of America,English
tt0162838,Three Days of Rain,2002,3500000,"Hillstrom Entertainment, Maximon Pictures",United States of America,English
tt2241741,Zombie eXs,2012,30000,Northern Fabulous Productions,United States of America,English
tt0965443,Side Sho,2007,500000,,United States of America,English
tt1578259,Atlantis Down,2010,1000000,MaXaM Productions,United States of America,"English, French"
tt3188146,The One Piece Podcast Goes To Japan,2014,7800,Maji Media,United States of America,"English, Japanese"
tt6592124,Mandy the Haunted Doll,2018,314701,"Millman Productions, Proportion Productions",United Kingdom,English
tt0762096,For Sale by Owner,2006,250000,Chheda Films,United States of America,English
tt1611816,Miss December,2011,65,"Double Windsor Films, Calendar Girl: The Movie",United States of America,English
tt27195535,Crimson Forest,2023,250,Pax Films and Entertainment,United States of America,English
tt0074529,Fighting Mad,1976,600000,"Santa Fe Productions, 20th Century Fox",United States of America,English
tt0263759,Monster Mash,2000,2000000,"RAI, DiC Entertainment","Italy, United States of America",English
tt6902708,Nona,2017,500,Make Pictures,"Mexico, United States of America","English, Spanish"
tt13304086,The Unseen,2023,700000,Gravitas Ventures,"Canada, United States of America",English
tt0097625,The Jitters,1989,475000,GAGA Communications,"Japan, United States of America, Canada",English
tt13997634,Bad Girls,2021,16000,,United States of America,English
tt2898904,Paranormal Highway,2018,60000,,United States of America,English
tt8080534,District,2018,10000,VIM Media LLC,United States of America,English
tt1529635,Crew 2 Crew,2012,2000000,,"United States of America, Italy","French, English"
tt9540566,Everything That Glitters,2018,3000000,Mayhem Productions,United States of America,English
tt1786475,Fanex Files: Hammer Films,2008,50000,Midnight Marquee Productions,United States of America,English
tt2402701,Spirit Stalkers,2012,10000,Big Biting Pig Productions,United States of America,English
tt2308711,Healed by Grace,2012,25000,,United States of America,English
tt1523299,Hellraiser: Deader – Winter's Lament,2009,4000,,United States of America,English
tt8515116,I'm OK,2018,55000,"Animate Projects Limited, ONF | NFB","Canada, United Kingdom","French, English"
tt8709288,Megan,2018,50000,"Gradient Effects, Decipher Entertainment, Eternal City Productions",United States of America,"English, Japanese"
tt4172510,The Redeeming,2018,150000,Osmium Films,United Kingdom,English
tt0416511,Beneath the Skin,2005,800000,,United Kingdom,English
tt3350850,The Crystal Crypt,2013,25000,Think Speak Films,"Netherlands, Philippines, United States of America",English
tt0099853,Invasion of the Space Preachers,1990,100000,,United States of America,English
